,idx,lat
36504,192.168.10.3192.168.10.19535974,21286.50
36505,192.168.10.3192.168.10.195359744,19662.00
36506,192.168.10.3192.168.10.195359771,21095.00
36507,192.168.10.3192.168.10.195359837,20908.50
36508,192.168.10.3192.168.10.195359845,20576.00
36509,192.168.10.3192.168.10.195359862,21294.00
36510,192.168.10.3192.168.10.19536002,20780.50
36511,192.168.10.3192.168.10.195360048,21115.50
36512,192.168.10.3192.168.10.195360086,21274.00
36513,192.168.10.3192.168.10.19536012,20519.50
36514,192.168.10.3192.168.10.195360197,20874.50
36515,192.168.10.3192.168.10.195360221,20823.00
36516,192.168.10.3192.168.10.195360242,20081.00
36517,192.168.10.3192.168.10.195360273,20769.50
36518,192.168.10.3192.168.10.195360298,21187.50
36519,192.168.10.3192.168.10.195360394,21219.50
36520,192.168.10.3192.168.10.195360468,20742.50
36521,192.168.10.3192.168.10.195360505,21433.00
36522,192.168.10.3192.168.10.195360629,20622.75
36523,192.168.10.3192.168.10.195360654,21553.50
36524,192.168.10.3192.168.10.195360724,20171.00
36525,192.168.10.3192.168.10.195360833,20599.50
36526,192.168.10.3192.168.10.195360841,20520.00
36527,192.168.10.3192.168.10.19536090,20831.00
36528,192.168.10.3192.168.10.195360941,20356.00
36529,192.168.10.3192.168.10.195360989,20858.50
36530,192.168.10.3192.168.10.19536110,20939.00
36531,192.168.10.3192.168.10.195361161,19863.00
36532,192.168.10.3192.168.10.195361173,19870.00
36533,192.168.10.3192.168.10.195361204,20971.50
36534,192.168.10.3192.168.10.195361320,20986.50
36535,192.168.10.3192.168.10.195361467,19198.50
36536,192.168.10.3192.168.10.195361491,19786.00
36537,192.168.10.3192.168.10.195361506,20076.50
36538,192.168.10.3192.168.10.195361561,20724.00
36539,192.168.10.3192.168.10.195361564,19910.00
36540,192.168.10.3192.168.10.195361619,20415.00
36541,192.168.10.3192.168.10.195361733,21295.00
36542,192.168.10.3192.168.10.19536174,21018.00
36543,192.168.10.3192.168.10.19536183,21006.00
36544,192.168.10.3192.168.10.195361864,20849.50
36545,192.168.10.3192.168.10.195362001,20331.50
36546,192.168.10.3192.168.10.195362171,20454.00
36547,192.168.10.3192.168.10.195362218,20686.50
36548,192.168.10.3192.168.10.195362281,20773.00
36549,192.168.10.3192.168.10.195362306,20712.50
36550,192.168.10.3192.168.10.19536233,19574.50
36551,192.168.10.3192.168.10.195362345,19946.00
36552,192.168.10.3192.168.10.195362368,20189.50
36553,192.168.10.3192.168.10.195362425,20982.50
36554,192.168.10.3192.168.10.19536251,20622.50
36555,192.168.10.3192.168.10.195362517,20331.00
36556,192.168.10.3192.168.10.195362536,20762.00
36557,192.168.10.3192.168.10.195362569,20897.50
36558,192.168.10.3192.168.10.19536259,20987.50
36559,192.168.10.3192.168.10.195362618,21250.50
36560,192.168.10.3192.168.10.195362643,20731.00
36561,192.168.10.3192.168.10.195362703,20281.00
36562,192.168.10.3192.168.10.195362722,20385.00
36563,192.168.10.3192.168.10.195362763,21200.50
36564,192.168.10.3192.168.10.19536284,21196.00
36565,192.168.10.3192.168.10.195362869,20779.00
36566,192.168.10.3192.168.10.195362918,20881.00
36567,192.168.10.3192.168.10.19536298,20522.50
36568,192.168.10.3192.168.10.195362997,20866.00
36569,192.168.10.3192.168.10.195363001,21032.50
36570,192.168.10.3192.168.10.195363031,20961.50
36571,192.168.10.3192.168.10.195363082,20556.00
36572,192.168.10.3192.168.10.195363122,20835.00
36573,192.168.10.3192.168.10.195363145,20561.50
36574,192.168.10.3192.168.10.195363193,20520.00
36575,192.168.10.3192.168.10.19536320,20805.00
36576,192.168.10.3192.168.10.195363294,20468.50
36577,192.168.10.3192.168.10.195363322,21076.50
36578,192.168.10.3192.168.10.195363413,20249.50
36579,192.168.10.3192.168.10.19536365,21010.50
36580,192.168.10.3192.168.10.195363672,20806.50
36581,192.168.10.3192.168.10.195363678,20800.00
36582,192.168.10.3192.168.10.19536369,20454.50
36583,192.168.10.3192.168.10.195363716,20441.00
36584,192.168.10.3192.168.10.195363782,20598.00
36585,192.168.10.3192.168.10.195363804,20326.00
36586,192.168.10.3192.168.10.19536384,21680.00
36587,192.168.10.3192.168.10.195363894,20204.00
36588,192.168.10.3192.168.10.195363931,20577.50
36589,192.168.10.3192.168.10.19536395,21078.00
36590,192.168.10.3192.168.10.195364005,19520.00
36591,192.168.10.3192.168.10.195364063,20487.00
36592,192.168.10.3192.168.10.195364110,20177.00
36593,192.168.10.3192.168.10.195364132,21061.00
36594,192.168.10.3192.168.10.19536427,20588.50
36595,192.168.10.3192.168.10.195364274,20638.50
36596,192.168.10.3192.168.10.195364367,21186.50
36597,192.168.10.3192.168.10.195364486,20860.50
36598,192.168.10.3192.168.10.195364512,20872.00
36599,192.168.10.3192.168.10.195364601,19705.50
36600,192.168.10.3192.168.10.195364675,20460.50
36601,192.168.10.3192.168.10.195364790,20700.00
36602,192.168.10.3192.168.10.195364847,20678.00
36603,192.168.10.3192.168.10.195364881,21003.00
36604,192.168.10.3192.168.10.19536492,20427.50
36605,192.168.10.3192.168.10.195364941,20807.50
36606,192.168.10.3192.168.10.19536503,21359.50
36607,192.168.10.3192.168.10.195365102,20626.00
36608,192.168.10.3192.168.10.195365127,20950.50
36609,192.168.10.3192.168.10.195365147,20421.00
36610,192.168.10.3192.168.10.195365252,22302.50
36611,192.168.10.3192.168.10.195365269,19956.50
36612,192.168.10.3192.168.10.195365333,20074.25
36613,192.168.10.3192.168.10.195365342,19838.50
36614,192.168.10.3192.168.10.195365354,21174.50
36615,192.168.10.3192.168.10.19536543,21451.00
36616,192.168.10.3192.168.10.195365442,20399.50
36617,192.168.10.3192.168.10.195365479,20796.25
36618,192.168.10.3192.168.10.195365519,21397.50
36619,192.168.10.3192.168.10.195365523,19816.00
36620,192.168.10.3192.168.10.19536564,20327.50
36621,192.168.10.3192.168.10.19536581,20476.00
36622,192.168.10.3192.168.10.19536666,20934.00
36623,192.168.10.3192.168.10.19536668,21074.50
36624,192.168.10.3192.168.10.19536716,20625.50
36625,192.168.10.3192.168.10.19536760,21037.00
36626,192.168.10.3192.168.10.19536871,21019.00
36627,192.168.10.3192.168.10.19537084,20586.00
36628,192.168.10.3192.168.10.19537137,20170.00
36629,192.168.10.3192.168.10.19537162,21145.00
36630,192.168.10.3192.168.10.19537168,20839.50
36631,192.168.10.3192.168.10.19537329,19992.00
36632,192.168.10.3192.168.10.19537466,20783.50
36633,192.168.10.3192.168.10.19537472,20295.50
36634,192.168.10.3192.168.10.19537545,20219.50
36635,192.168.10.3192.168.10.19537550,20400.50
36636,192.168.10.3192.168.10.19537551,20880.00
36637,192.168.10.3192.168.10.19537644,20132.00
36638,192.168.10.3192.168.10.19537649,20749.00
36639,192.168.10.3192.168.10.19537693,19925.50
36640,192.168.10.3192.168.10.19537728,20309.50
36641,192.168.10.3192.168.10.19537782,21147.00
36642,192.168.10.3192.168.10.19537789,20474.00
36643,192.168.10.3192.168.10.19537898,19660.00
36644,192.168.10.3192.168.10.19537913,20461.00
36645,192.168.10.3192.168.10.19537915,20543.00
36646,192.168.10.3192.168.10.19537927,20931.50
36647,192.168.10.3192.168.10.19537959,20403.00
36648,192.168.10.3192.168.10.19538017,20778.00
36649,192.168.10.3192.168.10.19538058,19915.00
36650,192.168.10.3192.168.10.19538113,21011.50
36651,192.168.10.3192.168.10.19538133,21131.50
36652,192.168.10.3192.168.10.19538166,19580.50
36653,192.168.10.3192.168.10.19538271,20933.50
36654,192.168.10.3192.168.10.19538277,20607.50
36655,192.168.10.3192.168.10.19538317,20947.50
36656,192.168.10.3192.168.10.19538533,21637.00
36657,192.168.10.3192.168.10.19538564,20368.50
36658,192.168.10.3192.168.10.19538652,20927.50
36659,192.168.10.3192.168.10.19538653,20753.00
36660,192.168.10.3192.168.10.19538685,21007.00
36661,192.168.10.3192.168.10.19538697,20761.00
36662,192.168.10.3192.168.10.19538711,20297.25
36663,192.168.10.3192.168.10.19538762,20558.50
36664,192.168.10.3192.168.10.19538849,19382.50
36665,192.168.10.3192.168.10.19538888,20262.50
36666,192.168.10.3192.168.10.19538974,20390.50
36667,192.168.10.3192.168.10.19538988,21234.00
36668,192.168.10.3192.168.10.19538995,21056.00
36669,192.168.10.3192.168.10.19539011,21235.00
36670,192.168.10.3192.168.10.19539074,21341.00
36671,192.168.10.3192.168.10.19539102,20442.50
36672,192.168.10.3192.168.10.19539119,21122.00
36673,192.168.10.3192.168.10.19539171,21002.00
36674,192.168.10.3192.168.10.19539209,21086.50
36675,192.168.10.3192.168.10.19539212,20972.00
36676,192.168.10.3192.168.10.19539245,21792.00
36677,192.168.10.3192.168.10.19539275,20696.50
36678,192.168.10.3192.168.10.19539378,20993.00
36679,192.168.10.3192.168.10.19539389,21261.00
36680,192.168.10.3192.168.10.19539392,20665.50
36681,192.168.10.3192.168.10.19539467,21509.00
36682,192.168.10.3192.168.10.19539527,20955.00
36683,192.168.10.3192.168.10.19539558,20226.50
36684,192.168.10.3192.168.10.19539701,21216.50
36685,192.168.10.3192.168.10.19539714,20235.00
36686,192.168.10.3192.168.10.19539719,20732.50
36687,192.168.10.3192.168.10.19539743,19039.50
36688,192.168.10.3192.168.10.19539823,21191.00
36689,192.168.10.3192.168.10.19539835,19839.50
36690,192.168.10.3192.168.10.19539849,20652.00
36691,192.168.10.3192.168.10.19539860,20276.50
36692,192.168.10.3192.168.10.19539881,20087.50
36693,192.168.10.3192.168.10.19539933,21709.50
36694,192.168.10.3192.168.10.198838826,20489.17
36695,192.168.10.3192.168.10.198838828,23421.00
36696,192.168.10.3192.168.10.198838831,19913.67
36697,192.168.10.3192.168.10.198838850,20032.33
36698,192.168.10.3192.168.10.198838875,20074.50
36699,192.168.10.3192.168.10.198839608,20237.17
36700,192.168.10.3192.168.10.198839609,20696.17
36701,192.168.10.3192.168.10.198841248,20280.17
36702,192.168.10.3192.168.10.198847870,22606.00
36703,192.168.10.3192.168.10.198849774,22318.00
36704,192.168.10.3192.168.10.198857159,22989.50
36705,192.168.10.3192.168.10.2500,19807.62
36706,192.168.10.3192.168.10.2513749161,20073.67
36707,192.168.10.3192.168.10.25326849164,20478.18
36708,192.168.10.3192.168.10.25326849172,20473.44
36709,192.168.10.3192.168.10.25326849852,20417.44
36710,192.168.10.3192.168.10.25326850373,19822.67
36711,192.168.10.3192.168.10.25326850457,19834.44
36712,192.168.10.3192.168.10.25326850877,20258.89
36713,192.168.10.3192.168.10.25326851093,20778.22
36714,192.168.10.3192.168.10.25326851098,20701.89
36715,192.168.10.3192.168.10.25326851180,20358.22
36716,192.168.10.3192.168.10.25326851194,19853.89
36717,192.168.10.3192.168.10.25326851583,20015.11
36718,192.168.10.3192.168.10.25326851890,20183.56
36719,192.168.10.3192.168.10.2538949154,20118.25
36720,192.168.10.3192.168.10.2538949168,20615.17
36721,192.168.10.3192.168.10.2538949810,20659.67
36722,192.168.10.3192.168.10.2538950189,20807.11
36723,192.168.10.3192.168.10.2538950232,19915.56
36724,192.168.10.3192.168.10.2538950739,20576.56
36725,192.168.10.3192.168.10.2538951113,20169.44
36726,192.168.10.3192.168.10.2538951200,20126.67
36727,192.168.10.3192.168.10.2538951974,20510.22
36728,192.168.10.3192.168.10.2538951982,20140.47
36729,192.168.10.3192.168.10.255349190,20085.50
36730,192.168.10.3192.168.10.255349201,20835.00
36731,192.168.10.3192.168.10.255349237,21313.50
36732,192.168.10.3192.168.10.255349244,20794.00
36733,192.168.10.3192.168.10.255349328,20262.50
36734,192.168.10.3192.168.10.255349371,21605.50
36735,192.168.10.3192.168.10.255349395,21258.00
36736,192.168.10.3192.168.10.255349466,19634.88
36737,192.168.10.3192.168.10.255349508,20105.50
36738,192.168.10.3192.168.10.255349553,20871.00
36739,192.168.10.3192.168.10.255349575,22026.50
36740,192.168.10.3192.168.10.255349734,21382.00
36741,192.168.10.3192.168.10.255349764,20375.00
36742,192.168.10.3192.168.10.255349791,21148.00
36743,192.168.10.3192.168.10.255349859,21522.50
36744,192.168.10.3192.168.10.255349923,21092.50
36745,192.168.10.3192.168.10.255349955,20618.50
36746,192.168.10.3192.168.10.255349964,20480.00
36747,192.168.10.3192.168.10.255349990,21031.00
36748,192.168.10.3192.168.10.255350062,20212.00
36749,192.168.10.3192.168.10.255350072,20979.50
36750,192.168.10.3192.168.10.255350103,21251.50
36751,192.168.10.3192.168.10.255350181,20477.50
36752,192.168.10.3192.168.10.255350234,20658.50
36753,192.168.10.3192.168.10.255350261,20837.50
36754,192.168.10.3192.168.10.255350327,20085.25
36755,192.168.10.3192.168.10.255350389,20801.00
36756,192.168.10.3192.168.10.255350391,21405.00
36757,192.168.10.3192.168.10.255350445,21833.50
36758,192.168.10.3192.168.10.255350590,20901.50
36759,192.168.10.3192.168.10.255350634,20771.00
36760,192.168.10.3192.168.10.255350676,21002.00
36761,192.168.10.3192.168.10.255350763,21509.50
36762,192.168.10.3192.168.10.255350857,20267.50
36763,192.168.10.3192.168.10.255350888,21520.50
36764,192.168.10.3192.168.10.255350934,20805.00
36765,192.168.10.3192.168.10.255350973,20610.00
36766,192.168.10.3192.168.10.255350984,20232.50
36767,192.168.10.3192.168.10.255351171,20882.00
36768,192.168.10.3192.168.10.255351274,20823.00
36769,192.168.10.3192.168.10.255351275,21364.00
36770,192.168.10.3192.168.10.255351390,20687.50
36771,192.168.10.3192.168.10.255351523,21841.00
36772,192.168.10.3192.168.10.255351569,20084.50
36773,192.168.10.3192.168.10.255351574,20109.50
36774,192.168.10.3192.168.10.255351623,20621.00
36775,192.168.10.3192.168.10.255351666,20503.75
36776,192.168.10.3192.168.10.255351750,20077.50
36777,192.168.10.3192.168.10.255351756,20687.50
36778,192.168.10.3192.168.10.255351792,20508.50
36779,192.168.10.3192.168.10.255351810,21359.50
36780,192.168.10.3192.168.10.255351864,21102.50
36781,192.168.10.3192.168.10.255351866,20206.00
36782,192.168.10.3192.168.10.255351892,20342.00
36783,192.168.10.3192.168.10.255351986,20518.00
36784,192.168.10.3192.168.10.255352019,20389.00
36785,192.168.10.3192.168.10.255352196,20555.00
36786,192.168.10.3192.168.10.255352271,20996.50
36787,192.168.10.3192.168.10.255352374,20505.50
36788,192.168.10.3192.168.10.255352429,20836.00
36789,192.168.10.3192.168.10.255352463,21103.50
36790,192.168.10.3192.168.10.255352515,20005.00
36791,192.168.10.3192.168.10.255352621,19540.00
36792,192.168.10.3192.168.10.255352680,20557.00
36793,192.168.10.3192.168.10.255352793,20544.50
36794,192.168.10.3192.168.10.255352843,20759.50
36795,192.168.10.3192.168.10.255352871,19968.10
36796,192.168.10.3192.168.10.255352897,20977.00
36797,192.168.10.3192.168.10.255352967,20722.00
36798,192.168.10.3192.168.10.255352980,20960.50
36799,192.168.10.3192.168.10.255352995,20517.50
36800,192.168.10.3192.168.10.255353156,21118.50
36801,192.168.10.3192.168.10.255353164,20159.00
36802,192.168.10.3192.168.10.255353169,20398.30
36803,192.168.10.3192.168.10.255353175,19942.50
36804,192.168.10.3192.168.10.255353179,21507.50
36805,192.168.10.3192.168.10.255353220,20340.00
36806,192.168.10.3192.168.10.255353398,21140.00
36807,192.168.10.3192.168.10.255353441,19980.50
36808,192.168.10.3192.168.10.255353483,20448.25
36809,192.168.10.3192.168.10.255353531,20894.00
36810,192.168.10.3192.168.10.255353728,20848.50
36811,192.168.10.3192.168.10.255353731,20632.50
36812,192.168.10.3192.168.10.255353791,21100.50
36813,192.168.10.3192.168.10.255353837,20903.50
36814,192.168.10.3192.168.10.255353898,21074.00
36815,192.168.10.3192.168.10.255353959,20392.00
36816,192.168.10.3192.168.10.255353979,21162.00
36817,192.168.10.3192.168.10.255353985,20961.00
36818,192.168.10.3192.168.10.255354000,21066.50
36819,192.168.10.3192.168.10.255354013,21043.00
36820,192.168.10.3192.168.10.255354054,21071.50
36821,192.168.10.3192.168.10.255354084,21393.50
36822,192.168.10.3192.168.10.255354181,20040.50
36823,192.168.10.3192.168.10.255354359,20211.00
36824,192.168.10.3192.168.10.255354411,21559.00
36825,192.168.10.3192.168.10.255354419,21079.50
36826,192.168.10.3192.168.10.255354563,20928.50
36827,192.168.10.3192.168.10.255354636,19859.50
36828,192.168.10.3192.168.10.255354651,20885.00
36829,192.168.10.3192.168.10.255354671,20949.00
36830,192.168.10.3192.168.10.255354785,20782.50
36831,192.168.10.3192.168.10.255354840,20287.50
36832,192.168.10.3192.168.10.255354931,20945.00
36833,192.168.10.3192.168.10.255354945,20024.50
36834,192.168.10.3192.168.10.255355112,21330.50
36835,192.168.10.3192.168.10.255355177,20707.50
36836,192.168.10.3192.168.10.255355309,20209.50
36837,192.168.10.3192.168.10.255355403,20712.00
36838,192.168.10.3192.168.10.255355468,20530.00
36839,192.168.10.3192.168.10.255355497,20613.00
36840,192.168.10.3192.168.10.255355499,20958.50
36841,192.168.10.3192.168.10.255355543,20973.00
36842,192.168.10.3192.168.10.255355625,21032.00
36843,192.168.10.3192.168.10.255355626,20352.50
36844,192.168.10.3192.168.10.255355684,20382.00
36845,192.168.10.3192.168.10.255355693,21041.00
36846,192.168.10.3192.168.10.255355700,20016.00
36847,192.168.10.3192.168.10.255355754,21085.00
36848,192.168.10.3192.168.10.255355798,20897.00
36849,192.168.10.3192.168.10.255355853,20900.50
36850,192.168.10.3192.168.10.255355879,21536.50
36851,192.168.10.3192.168.10.255355914,20627.50
36852,192.168.10.3192.168.10.255355974,20457.00
36853,192.168.10.3192.168.10.255356025,21041.50
36854,192.168.10.3192.168.10.255356034,20334.00
36855,192.168.10.3192.168.10.255356048,21510.50
36856,192.168.10.3192.168.10.255356093,19776.50
36857,192.168.10.3192.168.10.255356184,20715.50
36858,192.168.10.3192.168.10.255356215,20852.50
36859,192.168.10.3192.168.10.255356449,21362.50
36860,192.168.10.3192.168.10.255356500,20865.00
36861,192.168.10.3192.168.10.255356694,20260.50
36862,192.168.10.3192.168.10.255356798,20472.00
36863,192.168.10.3192.168.10.255356799,20971.50
36864,192.168.10.3192.168.10.255356828,20944.50
36865,192.168.10.3192.168.10.255356838,21226.00
36866,192.168.10.3192.168.10.255356886,20597.50
36867,192.168.10.3192.168.10.255356935,21454.00
36868,192.168.10.3192.168.10.255356999,20863.00
36869,192.168.10.3192.168.10.255357094,20439.00
36870,192.168.10.3192.168.10.255357119,20487.00
36871,192.168.10.3192.168.10.255357218,21610.50
36872,192.168.10.3192.168.10.255357282,20865.00
36873,192.168.10.3192.168.10.255357300,21522.50
36874,192.168.10.3192.168.10.255357306,21168.00
36875,192.168.10.3192.168.10.255357336,20373.50
36876,192.168.10.3192.168.10.255357419,20592.50
36877,192.168.10.3192.168.10.255357544,20471.50
36878,192.168.10.3192.168.10.255357564,20862.50
36879,192.168.10.3192.168.10.255357575,20874.00
36880,192.168.10.3192.168.10.255357663,21037.00
36881,192.168.10.3192.168.10.255357690,20947.00
36882,192.168.10.3192.168.10.255357849,20699.00
36883,192.168.10.3192.168.10.255357856,21463.50
36884,192.168.10.3192.168.10.255357881,20506.50
